Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:4,_order:1
8cf09a12-b234-467d-178e-0123456789ab,,,Referral for further breast examination,Breast further exam referral,Referral indication for additional breast-focused evaluation,Finding,N/A,,,1,1
8d1149c0-ff62-452a-b295-ae254e1876e3,,,HBV follow-up status code 5,HBV FU 5,Fifth local coded follow-up status for hepatitis B register.,Finding,N/A,,,1,1
8f900112-2334-4123-89ab-234567890145,,,Mixed malaria infection,Mixed malaria,Mixed Plasmodium falciparum and Plasmodium vivax malaria infection detected,Finding,N/A,,,1,1
8f900112-2334-4895-f7ef-a4b5c6d7e8f0,,,Tuberculosis screening result for contact,Contact TB screening result,Initial active tuberculosis screening result for the registered contact.,Question,Coded,1228AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1229AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,1
90011223-3445-44d0-429a-556677889901,,,Tuberculosis preventive treatment regimen,TPT regimen,Regimen selected for tuberculosis preventive treatment of the contact.,Question,Coded,a0112233-4556-45e1-53ab-667788990112;b1223344-5667-46f2-64bc-778899001123;c2334455-6778-4703-75cd-889900112234,,1,1
90011223-3445-49a6-a8f0-b5c6d7e8f901,,,Tuberculosis contact screening date,TB screened date,Date when tuberculosis contact screening was performed.,Question,Date,,,1,1
900112ab-3445-4234-9abc-345678901256,,,Malaria treatment given,Malaria treatment,Antimalarial treatment regimen administered to the patient,Question,Coded,1447AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;012345cd-5667-4456-abcd-567890123478;73300AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;12345def-6778-4567-bcde-678901234589;71561AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;def01234-8990-4789-789a-890123456701,,1,1
91a2b3c4-d5e6-47ef-2012-9abcdef01234,,,Leprosy disability grade category,Leprosy disability grade,Coded disability grade category assigned to patient in leprosy register.,Question,Coded,a2b3c4d5-e6f7-4801-3123-abcdef012345;b3c4d5e6-f708-4912-4234-bcdef0123456;c4d5e6f7-0819-4a23-5345-cdef01234567;160737AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,1
91ab23cd-45ef-4678-9a01-b234cdef5678,,,Vaccination dose number,Dose number,Numeric dose number for a recorded vaccine administration event.,Question,Numeric,,,1,1
91f2a3b4-c5d6-4789-a012-b345c678d901,,,Leprosy bacteriology smear result classification,Leprosy smear result,Recorded bacteriology smear result category for leprosy case assessment.,Question,Coded,a2b3c4d5-e6f7-4890-b123-c456d789e012;b3c4d5e6-f708-4901-c234-d567e890f123;c4d5e6f7-0819-4a12-d345-e678f9012345;664AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,1
924b36a2-4d0e-414b-a437-5a224e9360eb,,,Chronic liver disease without cirrhosis,No cirrhosis,Chronic liver disease including chronic hepatitis C without cirrhosis on clinical staging.,Finding,N/A,,,1,1
9285367a-9f25-4613-bc10-abd72491ad76,,,Comorbid HIV clinical detail,HIV co-detail,Clinical notes or staging detail when the patient with hepatitis B is HIV-positive (for example ART or WHO stage).,Question,Text,,,1,1
93041526-3748-4d93-fea4-5f6071829304,,,Skin infection present,Skin infection,Skin infection documented as concomitant condition.,Finding,N/A,,,1,1
94701f43-07b3-4bbd-8873-3fa42d76f5a3,,,If other diagnosis specify,If other specify,Free-text diagnosis detail when other diagnosis is selected.,Question,Text,,,1,99
94c5cf7f-68d9-49a9-afe0-8f5574bc5f78,,,Other disability type,Others,Disability present but not classified under listed types; capture detail in accompanying narrative where available,Finding,N/A,,,1,1
985c6633-6c5c-4f31-8e0c-4d15047a4752,,,Months on current antiviral therapy,Months on therapy,Number of months the patient has been on the current hepatitis B antiviral regimen.,Question,Numeric,,,1,1
9abcdef0-4556-4345-3456-456789012367,,,Number of households investigated,Households investigated,Total number of households investigated during foci or index case investigation,Question,Numeric,,,1,1
9adf601a-95f9-4598-8ec1-32463494f316,,,Hearing-related disability,Hearing loss,Patient has or is documented as having disability primarily related to hearing for inclusive care records,Finding,N/A,,,1,1
9b399d7f-0f6b-499c-b521-cd6efea53f5d,,,Dropped from hepatitis C care,Dropped HCV care,Whether the patient dropped out or was lost to follow-up from hepatitis C care.,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,1
9b7cf5a8-0d5a-4da5-95c4-456701ea5321,,,Hepatitis B co-infection category,HBV co-infection,Co-infection pattern with HIV and or hepatitis C in a person with hepatitis B.,Question,Coded,c201d808-64e2-47c5-a305-0d9752c85f11;4ab60275-32de-4743-b760-d2cecb25b190;6972fb07-fc7e-4650-b3b3-618890fd45e6,,1,1
9c79a87e-864f-4329-82e3-0806ce3324a4,,,Chronic hepatitis B clinical category II,HBV stage II,Second category in local chronic hepatitis B clinical staging scale.,Finding,N/A,,,1,1
9d037485-9607-4d93-bea4-718293041526,,,Clinical register remarks,Register remark,Free text remarks for register level clinical notes.,Question,Text,,,1,1
9d4e5f60-7182-4d93-bea4-f5061728394a,,,Pregnancy trimester at leishmaniasis presentation,Pregnancy trimester (leishmaniasis),Trimester of pregnancy at leishmaniasis presentation.,Question,Numeric,,,1,1
9d607182-9304-4d93-dea4-152637485960,,,Treatment outcome failure,Failure,Treatment failure documented at outcome assessment.,Finding,N/A,,,1,1
9da1ab23-c345-478e-289f-123456789abc,,,Cervical screening follow-up appointment date,Follow-up date,Date appointed for follow-up after cervical screening encounter,Question,Date,,,1,1
a0112233-4556-45e1-53ab-667788990112,,,Three months isoniazid plus rifapentine regimen,3HP,Three-month weekly isoniazid plus rifapentine tuberculosis preventive treatment regimen.,Finding,N/A,,,1,1
a13f2c4d-5e67-48ab-9c01-d234ef567890,,,HTC and pregnancy status assessment,HTC+pregnancy status,Whether HIV testing and counseling context with pregnancy status was assessed during the encounter.,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1067AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1175AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,1
a1b2c3d4-e5f6-4789-abcd-ef0123456701,,,Case registration date,Reg. date,Date when the case was registered in a disease register,Question,Date,,,1,1
a1b2c3d4-e5f6-4a78-9b01-c234d567e890,,,Index tuberculosis type classification,Index TB type,Clinical classification of index patient's tuberculosis type for contact register screening.,Question,Coded,164412AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;164413AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;d4e5f607-1829-4dab-ce34-f5670a1b2c23,,1,1
a1c3e5f7-2b4d-4a6c-8e1f-0a2c4e6f8b10,,,Partograph moulding score,Moulding score,Numeric moulding score recorded on intrapartum partograph assessment.,Question,Numeric,,,1,1
a1ee71ae-0a4d-4944-83fe-d8e067e4f7a0,,,Disability-inclusive screening category,Disability category,Single coded selection for disability-inclusive screening and documentation reusable across encounters and form contexts,Question,Coded,7019aea1-fb85-4bcd-9c55-b2ca8d7bb282;9adf601a-95f9-4598-8ec1-32463494f316;831a4037-2511-4c35-b483-2579aefb9675;12fd5e41-59f8-4a55-8a36-3d3ceb401006;94c5cf7f-68d9-49a9-afe0-8f5574bc5f78,,1,5
a2b3c4d5-e6f7-4801-3123-abcdef012345,,,Disability grade zero,Grade 0,Disability grade zero classification indicating no visible disability at assessment.,Finding,N/A,,,1,1
a2b3c4d5-e6f7-4890-b123-c456d789e012,,,Leprosy smear scanty count one to three,Scanty 1-3,Leprosy smear microscopy result with scanty bacilli count in range one to three.,Finding,N/A,,,1,1
a2bc34de-56f7-4890-ab12-c345def67890,,,Oral polio vaccine administration date,OPV date,Date oral polio vaccine was administered.,Question,Date,,,1,1
a3b4c5d6-e7f8-9012-a3b4-c5d6e7f89012,,,Under-five OPD visit type,Under-five visit type,Coded question for the type of visit in the under-five outpatient register.,Question,Coded,b4c5d6e7-f809-1234-b4c5-d6e7f8901234;c5d6e7f8-0912-3456-c5d6-e7f890123456,,1,2
a4152637-4859-4ea4-afb5-607182930415,,,Drug side effect profile,Drug side effects,Documented treatment related adverse effects.,Question,Coded,b5263748-5960-4fb5-b0c6-718293041526;c6374859-6071-40c6-c1d7-829304152637;d7485960-7182-41d7-d2e8-930415263748;e8596071-8293-42e8-e3f9-041526374859;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1067AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,1
a481b402-55d7-49a3-b9fa-4da93a4eee6a,,,HCV treatment follow-up week 4,FU week 4,Follow-up visit at week 4 in local hepatitis C treatment protocol.,Finding,N/A,,,1,1
a5c7d0e4-b168-492d-c243-e5f60718293a,,,Payment mechanism for assistive technology service,AT payment type,How payment or financial coverage was arranged for the assistive technology service.,Question,Coded,b6d8e1f5-c279-4a3e-d354-f60718293a4b;c7e9f206-d38a-4b4f-e465-0718293a4b5c;d8f0a317-e49b-4c50-f576-18293a4b5c6d;e9a1b428-f5ac-4d61-a687-293a4b5c6d7e,,1,1
a9218cf3-6f98-4f4b-b7b4-8a300874369b,,,HBV treatment indication code 4,HBV ind 4,Fourth coded treatment indication or eligibility reason in local hepatitis B register.,Finding,N/A,,,1,1
aa12bc34-de56-4789-8f01-23456789abcd,,,VIA screening registration number,VIA reg no,Registration number assigned for VIA cervical screening follow-up and tracking,Question,Text,,,1,1
aad81d80-1c7f-404e-a4f9-b954f44b419f,,,Chronic hepatitis B clinical category (register staging),HBV clinical stage,Register-specific clinical severity or staging category for chronic hepatitis B care.,Question,Coded,ec88d3af-82e2-4cbe-99d4-25f6d751f73a;9c79a87e-864f-4329-82e3-0806ce3324a4;f8658dd1-6599-48d7-835c-111c28e7a6dd;0a28c8c0-fd04-4efa-a61d-030f8ee72ae9,,1,1
abcdef01-5667-4456-4567-567890123478,,,Number of secondary cases identified,Secondary cases identified,Total number of secondary malaria cases identified during foci investigation,Question,Numeric,,,1,1
ae0d5a27-2c74-48eb-a493-73417a32de18,,,HBV treatment indication code 3,HBV ind 3,Third coded treatment indication or eligibility reason in local hepatitis B register.,Finding,N/A,,,1,1
ae5f6071-8293-4ea4-cfb5-061728394a5b,,,Visceral leishmaniasis case type,VL case type,Case category for visceral leishmaniasis episode.,Question,Coded,d1829304-1526-41d7-f2e8-394a5b6c7d8e;e2930415-2637-42e8-a3f9-4a5b6c7d8e9f;f3041526-3748-43f9-b40a-5b6c7d8e9f0a,,1,1
ae718293-0415-4ea4-efb5-263748596071,,,Cure confirmation method,Cure confirmation,Method used to confirm cure.,Question,Coded,bf829304-1526-4fb5-f0c6-374859607182;c0930415-2637-40c6-a1d7-485960718293,,1,1
aeb2bc34-d456-489f-39a0-23456789abcd,,,Cervical screening rescreening date,Rescreening date,Date of scheduled or completed cervical rescreening visit,Question,Date,,,1,1
af12bc34-de56-4789-8a01-23456789abcd,,,Weight for age growth monitoring category,Weight for age GMP,Weight for age category used in growth monitoring and promotion workflows.,Question,Coded,f1a2b3c4-d5e6-47f8-89a0-b1c2d3e4f502;b023cd45-ef67-4890-9b12-3456789abcde;c134de56-f078-49a1-ac23-456789abcdef,,1,1
b006c864-03e3-4d2a-831c-4b6b4385cea9,,,Co-infection with hepatitis B,Co-infect HBV,Documented hepatitis B virus co-infection in a person with chronic hepatitis C.,Finding,N/A,,,1,1
b023cd45-ef67-4890-9b12-3456789abcde,,,Moderate underweight status,Moderate underweight,Child is categorized as moderate underweight by age-based growth assessment.,Finding,N/A,,,1,1
b1223344-5667-46f2-64bc-778899001123,,,Three months rifampicin plus isoniazid regimen,3RH,Three-month daily rifampicin plus isoniazid tuberculosis preventive treatment regimen.,Finding,N/A,,,1,1
b2c3d4e5-f601-4890-bcde-f01234567812,,,Patient name,,Full name of the patient as recorded in the register,Question,Text,,,1,1
b2d4f6a8-3c5e-4b7d-9f20-1b3d5f7a9c21,,,Partograph fetal head descent score,Head descent score,Numeric descent of fetal head score documented on partograph.,Question,Numeric,,,1,1
b3c4d5e6-f708-4901-c234-d567e890f123,,,Leprosy smear scanty count four to nine,Scanty 4-9,Leprosy smear microscopy result with scanty bacilli count in range four to nine.,Finding,N/A,,,1,1
b3c4d5e6-f708-4912-4234-bcdef0123456,,,Disability grade one,Grade 1,Disability grade one classification indicating sensory impairment without visible deformity.,Finding,N/A,,,1,1
b3cd45ef-6789-4a01-bc23-d456ef789012,,,DPT HepB Hib pentavalent vaccine administration date,Pentavalent date,Date DPT HepB Hib pentavalent vaccine dose was administered.,Question,Date,,,1,1
b4634d4e-f379-4136-a1a0-0c17555f8d65,,,Sepsis (comorbidity),,Sepsis recorded as a concomitant condition.,Finding,N/A,,,1,1
b4c5d6e7-f809-1234-b4c5-d6e7f8901234,,,HTC initial visit,HTC initial,Initial HIV testing and counseling visit type for under-five outpatient register.,Finding,N/A,,,1,1
b5263748-5960-4fb5-b0c6-718293041526,,,Cardiotoxicity adverse effect,Cardiotoxicity,Cardiotoxicity documented as treatment adverse effect.,Finding,N/A,,,1,1
b64448e0-482d-49bc-98c8-67a2a27b98b6,,,HBV follow-up status code 1,HBV FU 1,First local coded follow-up status for hepatitis B register.,Finding,N/A,,,1,1
b6d8e1f5-c279-4a3e-d354-f60718293a4b,,,Community-based health insurance coverage,CBHI,Service payment covered through community-based health insurance.,Finding,N/A,,,1,1
b7e4c2a1-9f08-4d6e-b5c3-2a1f0e9d8c7b,,,Growth monitoring measurement date and time,Growth measure DateTime,Date and time when growth monitoring measurements were taken or recorded.,Question,Datetime,,,1,1
bb23cd45-ef67-4890-9a12-3456789abcde,,,Number of sexual partners of client,Client partners #,Number of sexual partners reported by the client,Question,Numeric,,,1,1
bcdef012-6778-4567-5678-678901234589,,,Number of secondary cases moved to treatment,Cases moved to Rx,Total number of secondary malaria cases moved to treatment during foci investigation,Question,Numeric,,,1,1
be35708f-d6e8-45ff-b563-a0364f148b46,,,Co-infection with HIV and hepatitis B,Co-infect HIV+HBV,Documented HIV and hepatitis B co-infection in a person with chronic hepatitis C.,Finding,N/A,,,1,1
bf0d8e11-c57e-4fd2-9672-d7cc193d9dc8,,,HBV treatment discontinuation reason code 1,HBV disc 1,First local coded reason for discontinuing hepatitis B treatment.,Finding,N/A,,,1,1
bf109068-e3f5-4905-bed4-90da5bb17e81,,,Eligible for antiviral therapy,Eligible for therapy,Clinical decision that the patient meets criteria to start or continue antiviral therapy for hepatitis B.,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,1
bf607182-9304-4fb5-d0c6-1728394a5b6c,,,Cutaneous leishmaniasis case type,CL case type,Case category for cutaneous leishmaniasis episode.,Question,Coded,6a1b2c3d-4e5f-4a60-8b71-c2d3e4f50617;e2930415-2637-42e8-a3f9-4a5b6c7d8e9f,,1,1
bf8034ef-9e34-477c-ae96-440d632ef5bb,,,Current antiviral agent for hepatitis B,HBV antiviral,Antiviral medication selected for hepatitis B treatment at this visit.,Question,Coded,75694AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;4b9bdc4a-2d67-4236-9684-6b2d5d7cf5d3;f6f37028-3110-4bf6-910b-d4dd80f82c71;3a121f53-2936-43b7-a7fe-121a9ee751af;7aeaadf2-a0b1-4753-a041-12cd1ca0b98c;182cc777-5fe0-4df4-b8f6-4d83d2f655d5;3d287cb2-9ee7-4e37-830b-d829f2f0b262,,1,1
bf829304-1526-4fb5-f0c6-374859607182,,,Clinical confirmation of cure,Clinical cure confirmation,Cure confirmed using clinical criteria.,Finding,N/A,,,1,1
c0718293-0415-40c6-e1d7-28394a5b6c7d,,,Mucocutaneous leishmaniasis case type,MCL case type,Case category for mucocutaneous leishmaniasis episode.,Question,Coded,6a1b2c3d-4e5f-4a60-8b71-c2d3e4f50617;e2930415-2637-42e8-a3f9-4a5b6c7d8e9f,,1,1
c0930415-2637-40c6-a1d7-485960718293,,,Parasitological confirmation of cure,Parasitological cure confirmation,Cure confirmed using parasitological evidence.,Finding,N/A,,,1,1
c134de56-f078-49a1-ac23-456789abcdef,,,Severe underweight status,Severe underweight,Child is categorized as severe underweight by age-based growth assessment.,Finding,N/A,,,1,1
c201d808-64e2-47c5-a305-0d9752c85f11,,,Co-infection with HIV,Co-infect HIV,Active or documented HIV co-infection in a person with hepatitis B.,Finding,N/A,,,1,1
c2334455-6778-4703-75cd-889900112234,,,Six months isoniazid regimen,6H,Six-month isoniazid monotherapy tuberculosis preventive treatment regimen.,Finding,N/A,,,1,1
c3e5a7c9-4d6f-4c8e-a031-2c4e6a8b0d32,,,Contraction duration category per ten minutes,Contraction duration category,Coded category for contraction duration bands recorded per ten minute interval.,Question,Coded,d4f6b8da-5e7a-4d9f-b142-3d5f7b9c1e43;e5a7c9eb-6f8b-4ea0-c253-4e6a8c0d2f54;f6b8dae1-7a9c-4fb1-d364-5f7b9d1e3a65,,1,2
c4d5e6f7-0819-4a12-d345-e678f9012345,,,Leprosy smear not read,Not read,Leprosy smear specimen prepared but result was not read or not interpretable.,Finding,N/A,,,1,1
c4d5e6f7-0819-4a23-5345-cdef01234567,,,Disability grade two,Grade 2,Disability grade two classification indicating visible deformity or severe disability findings.,Finding,N/A,,,1,1
c4de56f7-7890-4b12-cd34-e567f8901234,,,Pneumococcal conjugate vaccine administration date,PCV date,Date pneumococcal conjugate vaccine dose was administered.,Question,Date,,,1,1
c59f6bcd-0656-47f0-9b22-19bc47420f4d,,,HBV treatment eligibility indication category,HBV indication code,Local categorical indications or eligibility flags for initiating hepatitis B treatment.,Question,Coded,11c454d8-e21d-44b8-9314-7ab373d1995e;d062506c-e50d-40cd-a10e-944b9b064427;ae0d5a27-2c74-48eb-a493-73417a32de18;a9218cf3-6f98-4f4b-b7b4-8a300874369b;6f43baae-c6ed-49b2-91a3-a740cf18560e;401724fd-3d7b-41bc-954d-90472c39f128,,1,1
c5d6e7f8-0912-3456-c5d6-e7f890123456,,,UOGCFUC follow-up visit,UOGCFUC follow-up,Under-five outpatient general care follow-up visit type classification.,Finding,N/A,,,1,1
c6374859-6071-40c6-c1d7-829304152637,,,Pancreatitis adverse effect,Pancreatitis,Pancreatitis documented as treatment adverse effect.,Finding,N/A,,,1,1
c7e9f206-d38a-4b4f-e465-0718293a4b5c,,,Credit payment arrangement,Credit,Service payment arranged on credit for later settlement.,Finding,N/A,,,1,1
c7f730f8-ee6c-448a-a0ff-47ad478d49ae,,,HBV follow-up status code 4,HBV FU 4,Fourth local coded follow-up status for hepatitis B register.,Finding,N/A,,,1,1
cad12345-d456-4178-c39a-e123456789ab,,,Nutritional screening assessment date,Nutrition screen date,Date nutritional screening assessment was performed for the client.,Question,Date,,,1,1
cc34de56-f078-49a1-ab23-456789abcdef,,,HIV testing status for cervical screening,HIV testing status,HIV testing status recorded at cervical screening intake,Question,Coded,1067AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;dd45ef67-0189-4ab2-bc34-56789abcdef0,,1,1
cce795b1-a6c5-4861-86a4-f263189b8bd8,,,Prior hepatitis C treatment history,Prior HCV treatment,Whether the patient received prior hepatitis C treatment before this register episode.,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,1
cdef0123-7889-4678-6789-789012345690,,,Foci investigation completed,Foci Ix done,Question asking whether the malaria foci investigation was completed,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,1
d062506c-e50d-40cd-a10e-944b9b064427,,,HBV treatment indication code 2,HBV ind 2,Second coded treatment indication or eligibility reason in local hepatitis B register.,Finding,N/A,,,1,1
d1041526-3748-41d7-b2e8-596071829304,,,Date of discharge from treatment center,Discharge date,Date patient was discharged from treatment center.,Question,Date,,,1,1
d1829304-1526-41d7-f2e8-394a5b6c7d8e,,,Primary leishmaniasis episode,Primary leishmaniasis,Primary first documented episode of leishmaniasis.,Finding,N/A,,,1,1
d245ef67-0189-4ab2-bd34-56789abcdef0,,,Height for age growth monitoring category,Height for age GMP,Height for age category used in growth monitoring and promotion workflows.,Question,Coded,f1a2b3c4-d5e6-47f8-89a0-b1c2d3e4f502;164085AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;164086AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,1
d2f4a7b1-8c35-46ea-9f10-b2c3d4e5f607,,,Physical function-related disability,Physical disability,Patient has or is documented as having disability primarily related to physical function for inclusive care records.,Finding,N/A,,,1,1
d3445566-7889-4814-86de-990011223345,,,Tuberculosis register dose details,TB dose details,Dose details or dose note recorded in tuberculosis register context for TPT follow-up.,Question,Text,,,1,1
d4e5f607-1823-4012-def0-123456789034,,,Age in years,Age (years),Patient age in years at the time of registration or visit,Question,Numeric,,,1,1
d4e5f607-1829-4dab-ce34-f5670a1b2c23,,,Extrapulmonary tuberculosis diagnosis,EP TB,Index or contact diagnosed with extrapulmonary tuberculosis.,Finding,N/A,,,1,1
d4f6b8da-5e7a-4d9f-b142-3d5f7b9c1e43,,,Contraction duration 0 to 20 seconds,0-20 sec,Contraction duration band from zero to twenty seconds.,Finding,N/A,,,1,1
d5e6f708-192a-4b23-e456-f78901234567,,,Laboratory identification number,Lab no.,Laboratory identification number used for specimen or diagnostic record tracking.,Question,Numeric,,,1,1
d5e6f708-192a-4b34-6456-def012345678,,,Leprosy treatment start date,Leprosy Rx start date,Date when leprosy treatment was started for the registered patient.,Question,Date,,,1,1
d5ef6789-8901-4c23-de45-f67890123456,,,Rotavirus vaccine administration date,Rota date,Date rotavirus vaccine dose was administered.,Question,Date,,,1,1
d6e7f809-1234-5678-d6e7-f80912345678,,,Temperature reading abnormal,Temperature abnormal,Coded yes/no question indicating whether the temperature reading is clinically abnormal.,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
d72b05b4-f5db-4f43-b7df-9403e35147ea,,,Hepatitis B care follow-up status,HBV follow-up status,Overall follow-up or outcome status of the patient in the hepatitis B treatment program.,Question,Coded,b64448e0-482d-49bc-98c8-67a2a27b98b6;e813a226-373c-488f-850e-9e4b3ac16313;d99d4056-fa8f-4869-a371-5e604ad002b5;c7f730f8-ee6c-448a-a0ff-47ad478d49ae;8d1149c0-ff62-452a-b295-ae254e1876e3;87606a08-2e4d-48d8-9d8b-5b15ff3a4f5e;63d7303b-be32-4a7e-b03e-95edbdaa35fc,,1,1
d7485960-7182-41d7-d2e8-930415263748,,,Nephrotoxicity adverse effect,Nephrotoxicity,Nephrotoxicity documented as treatment adverse effect.,Finding,N/A,,,1,1
d8f0a317-e49b-4c50-f576-18293a4b5c6d,,,Cash payment arrangement,Cash,Service payment made in cash at point of service.,Finding,N/A,,,1,1
d99d4056-fa8f-4869-a371-5e604ad002b5,,,HBV follow-up status code 3,HBV FU 3,Third local coded follow-up status for hepatitis B register.,Finding,N/A,,,1,1
db234567-e567-4289-d4ab-f23456789abc,,,Screened and linked to child nutrition support service,Linked to nutrition support,Whether the client was screened and linked to child nutrition support service.,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,1
dd45ef67-0189-4ab2-bc34-56789abcdef0,,,HIV chart status available for entry,HIV chart status entry,HIV test was performed and chart status should be entered as reactive or non-reactive,Question,Coded,1228AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1229AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,1
def01234-8990-4789-789a-890123456701,,,Referred for treatment,Referred,Patient referred to another facility or service for further treatment,Finding,N/A,,,1,1
e2152637-4859-42e8-c3f9-607182930415,,,Skin test result for leishmaniasis,Skin test result,Skin test result category for leishmaniasis.,Question,Coded,703AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;664AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;f3263748-5960-43f9-d40a-718293041526,,1,1
e2930415-2637-42e8-a3f9-4a5b6c7d8e9f,,,Relapse episode of leishmaniasis,Leishmaniasis relapse,Relapse of previously treated leishmaniasis episode.,Finding,N/A,,,1,1
e356f078-129a-4bc3-ce45-6789abcdef01,,,Vitamin A supplementation dose one date,VAS dose 1 date,Date when first vitamin A supplementation dose was administered in the register period.,Question,Date,,,1,1
e3a5b8c2-9d46-47fb-a021-c3d4e5f60718,,,Psychological or psychosocial disability,Psychosocial disability,Patient has or is documented as having disability primarily related to psychological or psychosocial function for inclusive care records.,Finding,N/A,,,1,1
e4556677-8990-4925-97ef-a00112233456,,,Tuberculosis preventive treatment follow-up date,TPT follow-up date,Date for follow-up assessment during tuberculosis preventive treatment course.,Question,Date,,,1,1
e5a7c9eb-6f8b-4ea0-c253-4e6a8c0d2f54,,,Contraction duration 20 to 40 seconds,20-40 sec,Contraction duration band from twenty to forty seconds.,Finding,N/A,,,1,1
e5f60718-2934-4123-ef01-234567890145,,,Pregnancy status at malaria case registration,Pregnancy status (malaria),Current pregnancy status of the patient at time of registration or visit,Question,Coded,f6071829-3a4b-4234-f012-345678901256;07182940-4b5c-4345-0123-456789012367;1067AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,1
e5f60718-293a-4ebc-df45-0a1b2c3d4e34,,,Drug susceptibility test classification for index tuberculosis patient,Index DST class,DST classification of the index tuberculosis patient in the contact screening register.,Question,Coded,f6071829-3a4b-4fcd-e056-1b2c3d4e5f45;0718293a-4b5c-40de-f167-2c3d4e5f6078;3b0106c0-bc4b-5bf5-a7c9-7869d3ee3033;e3de3f5d-bd2b-42de-8d07-8b15056d96f6;6ed306d8-c0c7-4573-9366-df111f8f56cd;dd690053-0020-47b2-9d67-37f1071fa465,,1,1
e6f70819-2a3b-4c34-f567-890123456789,,,Leprosy registration category based on treatment history,Leprosy reg category,Programmatic leprosy patient category based on treatment history at registration.,Question,Coded,6a1b2c3d-4e5f-4a60-8b71-c2d3e4f50617;160033AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;f708192a-3b4c-4d45-8678-90123456789a;08192a3b-4c5d-4e56-9789-0123456789ab;160563AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;192a3b4c-5d6e-4f67-a89a-123456789abc,,1,1
e6f70819-2a3b-4c45-7567-ef0123456789,,,Total number of household contacts for leprosy case,Household contacts total,Total number of household contacts recorded for the leprosy index patient.,Question,Numeric,,,1,1
e6f78901-9012-4d34-ef56-a78901234567,,,Total tetanus diphtheria doses received,Total Td doses,Total number of tetanus diphtheria containing doses received by a woman.,Question,Numeric,,,1,1
e7f89012-3456-7890-e7f8-901234567890,,,Presenting complaint narrative,Presenting complaint,Free text narrative of presenting complaint or chief reason for the clinic visit.,Question,Text,,,1,1
e813a226-373c-488f-850e-9e4b3ac16313,,,HBV follow-up status code 2,HBV FU 2,Second local coded follow-up status for hepatitis B register.,Finding,N/A,,,1,1
e8596071-8293-42e8-e3f9-041526374859,,,Hepatotoxicity adverse effect,Hepatotoxicity,Hepatotoxicity documented as treatment adverse effect.,Finding,N/A,,,1,1
e9a1b428-f5ac-4d61-a687-293a4b5c6d7e,,,Donation-supported service payment,Donation,Service cost covered through donation or charitable support.,Finding,N/A,,,1,1
eaffbc74-f440-46ed-9e76-a5537bed977e,,,HCV register follow-up status code 1,HCV FU 1,First local coded follow-up status for hepatitis C treatment register.,Finding,N/A,,,1,1
