Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:6,_order:1
2c6ee693-5065-43ff-bfd7-7f8f997edf9e,,,Chief complaint (symptom selection),Complaint,,Question,Coded,06884a1d-be4d-498c-9834-8d2faf3bd3d9;106AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;493d914f-ceda-56c9-ba37-c630d87a8f35;7e2e406a-fba0-423a-aa0a-8c1616bcb77b;111525AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;d26ff6ae-aaff-4be8-be9d-f5556e1542c4;c5443c8e-5829-49bc-b8f3-71523709745e;112721AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;531aa6c2-ecb8-4d6b-bc56-e625777f3ca8;112989AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;3faf0630-c208-4b15-8ba1-ca94585b6d52;ea0c3fc5-39d6-4147-81d0-06af0caeb1dd;3ec2ed16-2992-487d-9ebc-c2dd4e4ab4de;5fb50a89-daaf-533f-9a07-3c56af0734aa;116334AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;d1bb1ba2-c7f8-43cf-ac13-46ef76b9800e;8fdddbda-2dab-4223-a2f4-e65f608bf686;1aa8c9d0-4e1f-234a-678b-456789012345;117698AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;6386672b-1a48-53cf-9619-6620b5088ca9;f6fdeddf-1888-49eb-bc91-b05fb13105a6;118789AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;119537AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;119574AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;120345AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;120749AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;121543AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;121657AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;121AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;122496AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;122983AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;123396AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;9eb8b6fb-cf70-4bee-b63d-276a5b9d6bb1;125198AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;125225AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;126535AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;127777AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;130166AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;131015AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;131021AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;131032AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;131034AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;131040AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;132338AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;132653AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;133027AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;133028AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;133469AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;133632AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;c73877f6-07ad-4a7e-b394-6fefd94d76ba;135462AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;135488AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;135595AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;b4b0f338-2e37-4461-b76c-ea1f9b8b9141;5d0b7dc1-337d-45f7-b7f5-4e994f0aad36;82b1ae48-fd5b-41c3-9b08-a1e9e2e56146;211f7e13-264b-4230-8ed7-abe66ebd5739;139084AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;139899AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;140070AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;140238AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;140941AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5b1e18e9-5c71-5629-ba3c-95f99298b17e;141128AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;62508e7b-48b0-54e6-9cd7-cedcc9a29243;141585AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;141597AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;88492f77-c6d1-48e9-850a-1f87ebe7b3b8;141631AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;141830AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;142247AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;142412AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;143129AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;143264AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;144576AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;55eac556-bd1d-46a1-b686-be244150c24b;148035AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;148517AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;148787AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;7786d4bc-7657-465f-8b13-e078526b7fb9;151AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;fb6f5f05-42ca-40b1-bde8-07bf8437e56b;ac87d80e-0c6b-5b79-b274-bfa75809467d;157498AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;158843AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;72108124-c3fc-4428-b712-f2cf4c1f29ae;159861AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160208AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;8093e193-eb26-4279-9b7d-433868bfbc10;160689AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;161887AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162509AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162626AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162628AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;163410AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;163477AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;163478AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;425f6fc0-efad-4751-9fc9-76478fddbf4d;bb20207d-9776-4749-b1c7-760b2afeb3e4;164457AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;164482AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;164484AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;166592AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;17eb66ae-2898-4b39-a94b-c973b4fad627;182ef941-6541-43cd-830a-0f3135f2a456;206AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;4ad696eb-4426-4cf7-948b-48ef70a7749d;512AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5953AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5978AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;6017AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;6023AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;61587f91-8a80-4359-a91c-8264be4ac3d1;832AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;840AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;871AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;879AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;96a12f0c-ba52-455b-bbb4-db12f7e9ee5e;96f5464b-fdf2-485d-84d3-8ec23bc400cb;9ac6c20b-2bac-42a9-bae4-7004524033c4;a0ea1397-2bf3-4796-b005-387676f96499;b6c7e832-6ac3-42fa-9886-eb3213e90a89;c767a73e-e532-4354-b50d-01b779cba3b2;c9520082-199d-42f7-9d97-8fe1c5760aff;cfca406b-c855-4367-8f47-6a192d8dda7d;dab2cb8a-f42f-46a6-9a98-dbe9d0a8b21a,,1,2
b77f8cf6-b7f4-4f08-a634-0786fedea961,,,Major Comorbidities (Cardiac Progress),Major Comorbidities,,Question,Coded,138405AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;119481AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;c43e825d-8b29-4d9e-aca0-2637d5b73319;7aaf76d6-ae01-4930-870b-387f633173bd;ab8dfef9-f18a-5080-90a3-d2d0da133d0f;e585c83a-1003-4392-8753-05676bdc1a39;144661AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;139069AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
5ff1dcf6-52ad-4e49-8f10-c4224b3ba1ce,,,Therapy Progress Status,Progress,,Question,Coded,052c10cc-633e-4c49-8541-a469c94d0318;1499AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;7fa2d574-5f17-4595-9e8a-8e75dcfdef2b;1107AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;159405AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;164493AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162679AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;49d2d6d9-92f0-4e35-bb40-3baf7f4c69ed;162677AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;8bc2e752-a1a7-4426-929d-43f228c2f74d,,1,2
b51fc02b-e7a9-4147-8658-9917acd5461c,,,Duration unit (project),Duration unit,,Question,Coded,1733AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1822AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1072AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1073AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1074AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1734AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;9a5be520-ff89-42f0-bb45-1eebe6accfe0;eec6eba9-7405-4a7a-9d2e-5c13193b23d9;cca40c45-a128-4b2b-a3d7-3bd648baa3e7;80a4d303-a27b-47da-86b7-534b633b3b95,,1,2
a053c07a-e378-461b-a7c6-0f40542a2034,,,Source of Information (psychological intake),Source of Information,,Question,Coded,978AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;bffe3da4-030e-4426-84e8-f3b7d0ca69b6;f873b17c-d331-49fe-b713-157c73abacd2;8fefcd53-4299-4e66-a070-0ae6773b9d74;a491532c-d262-46b2-ad93-45f215dd0633,,1,2
3b96324b-c6e9-4361-9709-9f7f25f7c131,,,Method of family planning (project),FP method,,Question,Coded,1359AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5279AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;190AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;780AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;907AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5276AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1489AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;164813AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;164814AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5274AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160570AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;76022AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5275AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1472AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5278AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1873AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;159783AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
3d6f4198-b00b-4270-abcb-1a38039412a9,,,NYHA Functional Classification,NYHA Class,,Question,Coded,11dfa48c-7292-4f4f-b03c-4f2aa55ad4e5;e225b4f1-7105-4df2-8d64-4132e296092c;4d658cd5-0afa-4c5c-bf72-28e614ff523c;299f99e6-b97f-43c1-b903-b0e7feb64849,,1,2
556df6f6-ac89-49d5-ab52-79b67c6cefa6,,,Amniotic fluid description,,,Question,Coded,164899AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;159484AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1077AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
a1c4089c-5ade-4551-a144-aeab94267496,,,Blood Group (ABO/Rh),Blood Group,,Question,Coded,c85790b1-398f-4797-b5f4-25018a96fffc;03dbdf85-7184-431f-a5c2-f7428c66f18d;62d85dd0-f9ce-47d5-8a6f-4f1ba99543d9;73d8593d-edcd-454f-b2e8-c25f4c1b46a2;163115AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;163116AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;163117AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;163118AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
904833fa-8391-4628-af7a-602ca44d6893,,,Rapid syphilis test result,Rapid Syphilis Test,,Question,Coded,703AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;664AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1228AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1229AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1118AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
843471a8-580c-4b29-8257-426b41e5d1df,,,Reason for Referral (Referral Form),Reason for Referral,,Question,Coded,b8c9d0e1-f2a3-4456-b789-012345678901;c9d0e1f2-a3b4-4567-c890-123456789012;d0e1f2a3-b4c5-4678-d901-234567890123,,1,2
4069cbeb-2949-46bc-b177-7d905e03ce7d,,,Surgical site infection type,SSI type,,Question,Coded,,,1,2
4e701071-7970-41e8-a9bb-9e977d6e4753,,,Reason for safe abortion/PAC (project),Reason for safe abortion/PAC,,Question,Coded,884ac42d-2067-494c-af68-e911a1594d0b;164821AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1600AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;3df2d31e-95fd-4f58-893b-45f817b91d6c,,1,2
38b8dbdf-a5aa-4d82-a4ae-2b4e827d304e,,,Diabetes mellitus in family history,Family Hx of Diabetes,,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
95c36e45-f734-4a0a-9eb8-b1e14cd79ee7,,,HIV Specific Contraceptive Counseling Offered,HIV Contraceptive Counseling Offered,,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
cd3336af-8aa6-4a3a-a79d-bbbb84b2247c,,,Tetanus vaccination status checked,TT status checked,,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
2416d91f-9c75-4854-915f-7d54d9fc6ead,,,Vaginal Bleeding Present,,,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
1e6ad6a0-d54f-40bc-9ad0-bfefb9c93178,,,Counseled on birth preparedness and complication readiness plan,Counseled on birth preparedness plan,,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
02b29c2c-3635-4e09-9a52-0a06efcc11da,,,Partner HIV Test Result,,,Question,Coded,703AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;664AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1067AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
e16fa844-c5bf-4a85-9e01-d9a2b1b7528d,,,HIV Test Result (project),HIV Test Result,,Question,Coded,703AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;664AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1228AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1229AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
a90ebc9e-53b4-4a31-bf19-c5e474efe62d,,,HIV Test Result (LAFP),HIV Test Result,,Question,Coded,703AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;664AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
f3e40c4a-ed7f-4a35-93aa-a01a844b7824,,,Medication frequency (PICU),Medication frequency,,Question,Coded,160857AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162136AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162135AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162243AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162244AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162245AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162246AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162247AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162248AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162249AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162250AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162251AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162252AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162254AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162253AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162255AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162256AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160862AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160865AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160864AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160863AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160858AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160859AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160860AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160861AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160866AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160868AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160867AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160869AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160870AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160872AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160871AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
5b3c70cf-d18a-4161-b581-efd064bd181d,,,Condition on discharge,,,Question,Coded,162677AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;164165AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160431AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1694AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160034AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
d9c51918-1b1e-4692-98bf-5f49584bbebc,,,Method of Delivery (Ethio EMR),Delivery Method,,Question,Coded,1170AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;159739AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5577AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;118159AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
d8176d1b-1234-11ee-be56-0242ac120006,,,Dental department,,,Finding,N/A,,,1,1
afb1d753-7b0c-4612-8e23-f8ef26271a26,,,Category of tuberculosis patient (project),TB patient category,,Question,Coded,160567AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;159872AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;164097AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;9d607182-9304-4d93-dea4-152637485960;160033AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
b997078c-1614-46bd-89ba-202988064651,,,Newborn complications observed,,,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;39f9101f-791f-4558-bb26-616251283bd8;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;5e09f336-8ed1-4c39-b6d8-95925469bffc;60600744-cb4d-4d85-b0a4-9dded5240494;a60de0d2-ddd3-431a-87d9-b117da4a2494;a76118c6-f3fb-4bf9-a374-50136a2564a3;bade3381-08b2-45d8-ac46-b1fbdb0ebd98;e13b3779-8d02-4fef-b46d-8bae5a6796e8,,1,2
